8206325,complete ratio: [0.93271462 0.80606061 0.5136612 ], critic loss: 24.239042032571486, actor loss: 1.060442184892257
load ratio std: 0.08400876315490105, task latency mean: 24.002137757967176,complete ratio: [0.90669856 0.74223602 0.45588235], critic loss: 26.706402639072316, actor loss: 5.5937281109081844
load ratio std: 0.11401490333287966, task latency mean: 20.571247457500974,complete ratio: [0.91536748 0.79865772 0.46039604], critic loss: 25.891621618128784, actor loss: 6.114804194232443
load ratio std: 0.07858102972181019, task latency mean: 20.15655639694158,complete ratio: [0.9143469  0.775      0.45205479], critic loss: 26.463837000922922, actor loss: 5.998975499215153
load ratio std: 0.07673445657443803, task latency mean: 18.838173169112707,complete ratio: [0.96721311 0.76071429 0.5497076 ], critic loss: 24.363324138259237, actor loss: 3.3026088028766774
load ratio std: 0.08299763471947312, task latency mean: 19.935556218266502,complete ratio: [0.97241379 0.73591549 0.48780488], critic loss: 23.810079706886, actor loss: 1.9168023903980955
load ratio std: 0.07962898358797106, task latency mean: 20.158841389832656,complete ratio: [0.95711061 0.87581699 0.50526316], critic loss: 22.875702657538035, actor loss: 2.452857417558519
load ratio std: 0.08130027774154867, task latency mean: 20.38078767857433,complete ratio: [0.95928753 0.81972789 0.45365854], critic loss: 24.234020156503895, actor loss: 2.6783370977691296
load ratio std: 0.07875739857665118, task latency mean: 23.712973006950236,complete ratio: [0.88       0.80072464 0.48372093], critic loss: 27.543489136125277, actor loss: 5.9311239631252874
load ratio std: 0.34394353741283384, task latency mean: 19.146254985888064,complete ratio: [0.94252874 0.78867925 0.53296703], critic loss: 27.611544075380277, actor loss: 5.81761747414806
load ratio std: 0.08285355300660381, task latency mean: 21.180317476750492,complete ratio: [0.96909492 0.82747604 0.515     ], critic loss: 28.466113163562415, actor loss: 6.3617583233012756
load ratio std: 0.08073578589235124, task latency mean: 20.20392267077478,complete ratio: [0.92750533 0.8557377  0.48979592], critic loss: 27.896202635515884, actor loss: 3.6926369533364074
load ratio std: 0.0845179717490892, task latency mean: 21.655026255246206,complete ratio: [0.96606335 0.80149813 0.5       ], critic loss: 25.54039518000321, actor loss: 7.599703678944266
load ratio std: 0.0788193196934146, task latency mean: 20.821906002643228,complete ratio: [0.96642686 0.83157895 0.47222222], critic loss: 25.82610160640117, actor loss: 3.439135011953291
load ratio std: 0.29671796131092315, task latency mean: 21.295149567717587,complete ratio: [0.93555094 0.85263158 0.47916667], critic loss: 25.453491346962565, actor loss: 4.871674966636729
load ratio std: 0.07560384822093456, task latency mean: 21.75694180615287,complete ratio: [0.94588235 0.83802817 0.38423645], critic loss: 26.861176082140098, actor loss: 4.05284650804315
load ratio std: 0.11330159317578697, task latency mean: 22.0284680355916,complete ratio: [0.95196507 0.89605735 0.40948276], critic loss: 26.782498321815343, actor loss: 5.413956819287372
load ratio std: 0.08259991567330632, task latency mean: 17.842703958816955,complete ratio: [0.95353982 0.87868852 0.53888889], critic loss: 26.035479769484017, actor loss: 4.1140373139532
load ratio std: 0.08129807671330538, task latency mean: 20.418537307296095,complete ratio: [0.96078431 0.74516129 0.51851852], critic loss: 24.572119129619878, actor loss: 2.6638805008526645
load ratio std: 0.08078074017511265, task latency mean: 20.60559780196077,complete ratio: [0.9562212  0.86577181 0.43349754], critic loss: 27.315824547074747, actor loss: 1.2964955803897051
load ratio std: 0.08342970260959505, task latency mean: 18.601576423449607,complete ratio: [0.94188862 0.84591195 0.55080214], critic loss: 28.81104758805278, actor loss: 3.130485746428189
load ratio std: 0.08006200471910427, task latency mean: 18.676363401752603,complete ratio: [0.94847775 0.8381295  0.48404255], critic loss: 29.64579112751371, actor loss: 1.3919052779822576
load ratio std: 0.08133338554800947, task latency mean: 21.81237408433152,complete ratio: [0.94871795 0.76821192 0.46188341], critic loss: 27.283457429058636, actor loss: 0.7239075183856614
load ratio std: 0.07679223067826528, task latency mean: 19.835964497246575,complete ratio: [0.93271462 0.74834437 0.50276243], critic loss: 25.678409559589664, actor loss: 1.1099524424225677
load ratio std: 0.0773254405110189, task latency mean: 21.60634410080001,complete ratio: [0.95824176 0.85498489 0.51476793], critic loss: 25.425822039982698, actor loss: 4.254627410622156
load ratio std: 0.07663367240004171, task latency mean: 18.917256878980073,complete ratio: [0.96100917 0.83606557 0.54411765], critic loss: 24.097531399850798, actor loss: 2.6939043414657577
load ratio std: 0.07986892620855378, task latency mean: 21.100844489433275,complete ratio: [0.94430993 0.82918149 0.44285714], critic loss: 24.927345148750206, actor loss: 4.410797242871641
load ratio std: 0.2959365072963326, task latency mean: 18.63245114457938,complete ratio: [0.9346247  0.85714286 0.56122449], critic loss: 24.011881211455442, actor loss: 2.0301430766404995
load ratio std: 0.08253208263165748, task latency mean: 21.223021678422995,complete ratio: [0.94036697 0.78996865 0.51690821], critic loss: 26.17867192215224, actor loss: 5.1060293954055584
load ratio std: 0.07463462858470371, task latency mean: 18.432258895933703,complete ratio: [0.93333333 0.85       0.53588517], critic loss: 24.780931259623173, actor loss: 1.3806355771458723
load ratio std: 0.08319217076284788, task latency mean: 18.095375356416792,complete ratio: [0.97176471 0.83050847 0.51886792], critic loss: 25.227929081001232, actor loss: 0.9232247225109722
load ratio std: 0.08162090643376702, task latency mean: 20.264645714868003,complete ratio: [0.94805195 0.78571429 0.52307692], critic loss: 24.461917292186428, actor loss: 0.6790496370923362
load ratio std: 0.08222672982587398, task latency mean: 21.9856666402815,complete ratio: [1.         0.79113924 0.43283582], critic loss: 27.085207907696976, actor loss: 1.6409230059976792
load ratio std: 0.07954980012107271, task latency mean: 20.63547482593405,complete ratio: [0.91067538 0.83168317 0.515625  ], critic loss: 28.554351428168037, actor loss: 2.7784773336463147
load ratio std: 0.11607040562750813, task latency mean: 20.060776747636034,complete ratio: [0.95701357 0.79032258 0.55357143], critic loss: 28.670272916667233, actor loss: 2.8046275952555346
load ratio std: 0.34212532765728454, task latency mean: 17.22962201463032,complete ratio: [0.9543379  0.87401575 0.48076923], critic loss: 26.021178927192455, actor loss: 1.4573049261214575
load ratio std: 0.08035339071038504, task latency mean: 20.912249831915567,complete ratio: [0.93432203 0.77659574 0.47087379], critic loss: 24.7392074495033, actor loss: 1.7310413892149872
load ratio std: 0.0771330716137016, task latency mean: 21.988679606709674,complete ratio: [0.93248945 0.86148649 0.40084388], critic loss: 27.22293256620418, actor loss: 3.292262009912438
load ratio std: 0.07809963349766359, task latency mean: 21.097400587389863,complete ratio: [0.90969163 0.80794702 0.53333333], critic loss: 27.38572859778548, actor loss: 6.271798313622239
load ratio std: 0.11643396480347351, task latency mean: 21.973228450349755,complete ratio: [0.89269406 0.78200692 0.52791878], critic loss: 28.390824145656325, actor loss: 7.241946324343209
load ratio std: 0.08308863586912031, task latency mean: 18.692191275341553,complete ratio: [0.9908046  0.80887372 0.47826087], critic loss: 26.854166424010668, actor loss: 6.099670911097254
load ratio std: 0.08319660367350955, task latency mean: 19.719508966933475,complete ratio: [0.99493671 0.77591973 0.62011173], critic loss: 25.10145254251468, actor loss: 4.096980828989503
load ratio std: 0.15951513611441068, task latency mean: 19.13946221799899,complete ratio: [0.90625    0.88321168 0.48351648], critic loss: 24.466154073956236, actor loss: 1.5288787040349678
load ratio std: 0.249082614338717, task latency mean: 21.693977938353655,complete ratio: [0.92427617 0.82094595 0.41293532], critic loss: 23.534848589730878, actor loss: 1.6956891716080524
load ratio std: 0.08170136129272183, task latency mean: 18.402063446023234,complete ratio: [0.94646681 0.85357143 0.51546392], critic loss: 23.750661365138562, actor loss: 1.1914737003761
load ratio std: 0.08601671658428314, task latency mean: 15.994537264700464,complete ratio: [0.97544643 0.93625498 0.48876404], critic loss: 26.484784062351444, actor loss: 0.9960013675069733
load ratio std: 0.0819605406696941, task latency mean: 17.611116293613474,complete ratio: [0.96018735 0.82352941 0.5       ], critic loss: 26.773605344603077, actor loss: -3.310559158647629
load ratio std: 0.07725250937581665, task latency mean: 19.729897551738407,complete ratio: [0.96046512 0.73026316 0.46524064], critic loss: 26.055841698812156, actor loss: -1.7402514341866495
load ratio std: 0.08252421488935645, task latency mean: 21.552370977572956,complete ratio: [0.92840095 0.7481203  0.5437788 ], critic loss: 26.390194763062436, actor loss: 2.1782386920701997
load ratio std: 0.0789461824776827, task latency mean: 19.08646103541376,complete ratio: [0.95058824 0.81268882 0.48648649], critic loss: 25.953118153412255, actor loss: 2.5001474646473225
load ratio std: 0.08243427574586437, task latency mean: 19.870582807828466,complete ratio: [0.95423341 0.7509434  0.46067416], critic loss: 27.427073774615366, actor loss: 0.8986467824397731
load ratio std: 0.2030769222596039, task latency mean: 19.009491737911706,complete ratio: [0.96511628 0.86101695 0.53608247], critic loss: 27.584350766657145, actor loss: 1.4822172876988875
load ratio std: 0.08343333769860896, task latency mean: 18.982979353193066,complete ratio: [0.97130243 0.78548896 0.58791209], critic loss: 26.93602675791444, actor loss: 0.900948232618866
load ratio std: 0.1538018993890312, task latency mean: 18.048840690076755,complete ratio: [0.96404494 0.85526316 0.51832461], critic loss: 26.736508970724607, actor loss: -0.27390531926439887
load ratio std: 0.0785130188098003, task latency mean: 21.17081447603062,complete ratio: [0.93446602 0.86407767 0.38755981], critic loss: 25.30360938449623, actor loss: 1.482539340821931
load ratio std: 0.07370299630002201, task latency mean: 21.062372245968,complete ratio: [0.93630573 0.75806452 0.5026178 ], critic loss: 24.309964679598664, actor loss: 2.04662553873795
load ratio std: 0.11076797974483689, task latency mean: 17.940009411244233,complete ratio: [0.96371882 0.83277592 0.53      ], critic loss: 24.53802374146027, actor loss: 2.919664895773184
load ratio std: 0.34331869298461765, task latency mean: 22.073193410938405,complete ratio: [0.93540052 0.8427673  0.43518519], critic loss: 25.70339976471096, actor loss: 4.7493401514120865
load ratio std: 0.078534286000632, task latency mean: 18.875850385964565,complete ratio: [0.95196507 0.83018868 0.49509804], critic loss: 24.82513382545494, actor loss: 1.7813647880080812
load ratio std: 0.08602558418884795, task latency mean: 18.0486069863423,complete ratio: [0.91051454 0.83653846 0.41798942], critic loss: 25.069690122077976, actor loss: 1.4034197303917935
load ratio std: 0.09009807612611374, task latency mean: 17.715672456830596,complete ratio: [0.97821351 0.85324232 0.53475936], critic loss: 26.169475704853614, actor loss: 0.6672280844573322
load ratio std: 0.0777752262823942, task latency mean: 19.637220158822178,complete ratio: [0.90794979 0.82       0.54301075], critic loss: 24.415684922714988, actor loss: 0.1624742494913334
load ratio std: 0.08343228099680028, task latency mean: 20.28252635807441,complete ratio: [0.92139738 0.87857143 0.41176471], critic loss: 24.340992674522663, actor loss: 1.593930394459895
load ratio std: 0.15917299144353397, task latency mean: 22.47286755249473,complete ratio: [0.96064815 0.77027027 0.3814433 ], critic loss: 26.87531644097117, actor loss: 4.468459947780174
load ratio std: 0.08318879200066663, task latency mean: 19.49121618877525,complete ratio: [0.93037975 0.80718954 0.52331606], critic loss: 26.930409809411998, actor loss: 2.8117280636515742
load ratio std: 0.08328245904124512, task latency mean: 21.344801226503627,complete ratio: [0.85714286 0.88235294 0.53140097], critic loss: 27.196981227474403, actor loss: 4.660871053005055
load ratio std: 0.11674339611347549, task latency mean: 17.73383516691362,complete ratio: [0.91471215 0.90763052 0.54822335], critic loss: 26.0136813654102, actor loss: 0.8737410213195382
load ratio std: 0.15742065088346766, task latency mean: 20.179819110490662,complete ratio: [0.98853211 0.85074627 0.44059406], critic loss: 26.30431936342881, actor loss: 2.9339077902532735
load ratio std: 0.11305339525309067, task latency mean: 18.964836624535987,complete ratio: [0.96774194 0.82926829 0.48186528], critic loss: 28.57215005697297, actor loss: 0.7909687652939995
load ratio std: 0.08073365319498219, task latency mean: 17.97056888583675,complete ratio: [0.90652174 0.91216216 0.42857143], critic loss: 29.02579301676449, actor loss: 0.22256837236672222
load ratio std: 0.08179956264302837, task latency mean: 20.69010764238804,complete ratio: [0.96162047 0.80204778 0.57211538], critic loss: 30.871634478342408, actor loss: 1.2625767921881799
load ratio std: 0.08063387395302443, task latency mean: 20.874905397896352,complete ratio: [0.93380615 0.8466899  0.46464646], critic loss: 28.83239142784594, actor loss: 4.272099918228336
load ratio std: 0.0826594384948912, task latency mean: 19.00773870654578,complete ratio: [0.92727273 0.83695652 0.48969072], critic loss: 29.0633477824301, actor loss: 3.1315157255730157
load ratio std: 0.08173840113051534, task latency mean: 19.950849006706978,complete ratio: [0.9424307  0.81270903 0.5270936 ], critic loss: 26.29910988778218, actor loss: 2.2337519851214624
load ratio std: 0.07986430228016185, task latency mean: 20.778907149529854,complete ratio: [0.93779904 0.83464567 0.54666667], critic loss: 26.59643656995173, actor loss: 1.0884974345508331
load ratio std: 0.15671906345780273, task latency mean: 19.726335056339483,complete ratio: [0.94132029 0.76721311 0.43093923], critic loss: 27.16068462450001, actor loss: 3.6038536588278105
load ratio std: 0.08118397896374281, task latency mean: 21.059635205678532,complete ratio: [0.94565217 0.77960526 0.52380952], critic loss: 25.91743310276995, actor loss: 5.438956913011805
load ratio std: 0.08383403644952898, task latency mean: 19.556860920580714,complete ratio: [0.8988764  0.78006873 0.58918919], critic loss: 26.217966441562844, actor loss: 3.7017232510135543
load ratio std: 0.07855930941743491, task latency mean: 22.35303577564747,complete ratio: [0.93223819 0.84150943 0.53744493], critic loss: 26.35091994715043, actor loss: 5.338658409901473
load ratio std: 0.07651924833206968, task latency mean: 18.540894151520543,complete ratio: [0.93411765 0.82181818 0.53535354], critic loss: 25.902352143964617, actor loss: 4.487378312016536
load ratio std: 0.1123727056857768, task latency mean: 21.375771942707985,complete ratio: [0.93661972 0.78321678 0.53080569], critic loss: 25.32581852421891, actor loss: 4.723309933628676
load ratio std: 0.07780004303058251, task latency mean: 17.524560725845284,complete ratio: [0.98812352 0.74113475 0.46276596], critic loss: 23.783865950553977, actor loss: 1.3954261182624519
load ratio std: 0.07887949418296457, task latency mean: 18.259022389350648,complete ratio: [0.92954545 0.86254296 0.53846154], critic loss: 23.390705190823134, actor loss: 0.6910750009674714
load ratio std: 0.08002227722023746, task latency mean: 18.80135700148005,complete ratio: [0.94811321 0.82042254 0.49056604], critic loss: 23.18749781621713, actor loss: -0.695566357815365
load ratio std: 0.08288637642539304, task latency mean: 18.80444386792659,complete ratio: [0.94298246 0.85920578 0.45454545], critic loss: 24.21844458547999, actor loss: -0.8855788541504717
load ratio std: 0.11662296573362399, task latency mean: 23.979300810501606,complete ratio: [0.90951276 0.74333333 0.55445545], critic loss: 27.00542957705477, actor loss: 3.7408564092479937
load ratio std: 0.11502261879511573, task latency mean: 17.295673060108268,complete ratio: [0.96446701 0.9246988  0.46305419], critic loss: 27.62044781228974, actor loss: 3.559833936134447
load ratio std: 0.08462921199890305, task latency mean: 19.322706778433947,complete ratio: [0.9190372  0.83955224 0.46082949], critic loss: 29.63642804984852, actor loss: 3.040439380932792
load ratio std: 0.0815943230374052, task latency mean: 16.89481334212637,complete ratio: [0.92372881 0.86363636 0.56382979], critic loss: 28.319523450922446, actor loss: -1.1767129716860063
load ratio std: 0.07632371408457665, task latency mean: 22.268686584065957,complete ratio: [0.99049881 0.74666667 0.54545455], critic loss: 28.071372499197036, actor loss: 1.0278530295679462
load ratio std: 0.07932829414953801, task latency mean: 19.5332231615131,complete ratio: [0.97374179 0.79931973 0.41871921], critic loss: 25.17375906726145, actor loss: 0.72240891136137
load ratio std: 0.0780904186737515, task latency mean: 19.302273353628852,complete ratio: [0.93794749 0.78321678 0.51269036], critic loss: 23.380306221436538, actor loss: 3.5742571349426826
load ratio std: 0.1138420108542255, task latency mean: 19.782845184607705,complete ratio: [0.89979123 0.83006536 0.42857143], critic loss: 23.107903069720486, actor loss: 1.581686923034375
load ratio std: 0.07977488971599744, task latency mean: 19.085320044843545,complete ratio: [0.93891403 0.76094276 0.50490196], critic loss: 24.786297955955867, actor loss: 0.9330456665741285
load ratio std: 0.07772645362592161, task latency mean: 19.806612787769197,complete ratio: [0.93640351 0.89130435 0.52336449], critic loss: 25.658602249500696, actor loss: 2.3656258074153826
load ratio std: 0.07373414875150947, task latency mean: 21.261483135034986,complete ratio: [0.95652174 0.80075188 0.51485149], critic loss: 24.547535450962748, actor loss: 0.017072930413606247
load ratio std: 0.07879403431095229, task latency mean: 19.922374636805838,complete ratio: [0.9375     0.86092715 0.56060606], critic loss: 23.055782657144526, actor loss: 3.1262565545416954
load ratio std: 0.07830699201183562, task latency mean: 18.218494916508497,complete ratio: [0.95404814 0.77507599 0.58988764], critic loss: 23.626718305335373, actor loss: 2.686594662663986
load ratio std: 0.07815687116264723, task latency mean: 19.953438283311655,complete ratio: [0.90086207 0.73333333 0.46927374], critic loss: 23.348785944286103, actor loss: 1.1012276483216301
load ratio std: 0.07591916829901248, task latency mean: 20.75586124364669,complete ratio: [0.91176471 0.89333333 0.47115385], critic loss: 24.0680432768986, actor loss: 1.7235188628179194
load ratio std: 0.5344193135408282, task latency mean: 19.73228457921974,complete ratio: [0.95137421 0.70629371 0.54854369], critic loss: 24.70783449353355, actor loss: 4.625999738781909
load ratio std: 0.07708608039230042, task latency mean: 20.2607403068318,complete ratio: [0.95248869 0.82229965 0.50561798], critic loss: 26.012970855074975, actor loss: 3.7527771792752036
load ratio std: 0.15639706695308445, task latency mean: 18.825844154064924,complete ratio: [0.96411483 0.76363636 0.55497382], critic loss: 26.402655634598908, actor loss: 2.824625670672573
load ratio std: 0.07899707883359344, task latency mean: 19.75736479958865,complete ratio: [0.9447983  0.85130112 0.48663102], critic loss: 25.79940664568006, actor loss: 2.250616660903848
load ratio std: 0.1586314287156068, task latency mean: 20.29017949018282,complete ratio: [0.92356688 0.68248175 0.53110048], critic loss: 24.584101065304445, actor loss: 2.287395970169461
load ratio std: 0.0826940457331868, task latency mean: 20.89576468985451,complete ratio: [0.94431555 0.74137931 0.53092784], critic loss: 23.516804474662116, actor loss: 4.581370114765152
load ratio std: 0.07885480116605133, task latency mean: 18.681843623616892,complete ratio: [0.93612335 0.74576271 0.59340659], critic loss: 21.731287233904727, actor loss: 3.3518129225028743
load ratio std: 0.08274524361086028, task latency mean: 19.75578616347011,complete ratio: [0.91466083 0.85818182 0.5       ], critic loss: 24.58778676409174, actor loss: 3.847948330600201
load ratio std: 0.15979122497554687, task latency mean: 18.420536467738934,complete ratio: [0.9354067  0.85271318 0.58851675], critic loss: 24.291961732425477, actor loss: 1.025659969378184
load ratio std: 0.0776202530195379, task latency mean: 21.10503668960544,complete ratio: [0.94310722 0.83660131 0.49275362], critic loss: 26.935408860820296, actor loss: 2.805099054840394
load ratio std: 0.07624880893731238, task latency mean: 19.872727497506034,complete ratio: [0.88818565 0.81229773 0.48356808], critic loss: 26.087924490739038, actor loss: 2.995400425172254
load ratio std: 0.0800731656269425, task latency mean: 18.61967526779969,complete ratio: [0.93617021 0.90064103 0.47692308], critic loss: 26.189878635079612, actor loss: 3.202623134463015
load ratio std: 0.11466781863048509, task latency mean: 16.46998396983835,complete ratio: [0.9577167  0.86261981 0.45812808], critic loss: 25.300466216965784, actor loss: -0.41645732536265906
load ratio std: 0.07660304601729749, task latency mean: 21.068414597306468,complete ratio: [0.92273731 0.76588629 0.53694581], critic loss: 25.932431017596787, actor loss: -0.039176906973333384
load ratio std: 0.08188457910631575, task latency mean: 19.936321983912848,complete ratio: [0.89655172 0.92993631 0.49074074], critic loss: 26.380432320349975, actor loss: -0.466396819093892
load ratio std: 0.07708963644085817, task latency mean: 19.05634520202903,complete ratio: [0.94865526 0.78591549 0.56632653], critic loss: 25.192059425965418, actor loss: 2.493803993100611
load ratio std: 0.07963590798681894, task latency mean: 19.49248569758083,complete ratio: [0.92142857 0.87459807 0.51813472], critic loss: 24.631920787922073, actor loss: 0.37544030214260443
load ratio std: 0.08030332764188929, task latency mean: 19.721731654471895,complete ratio: [0.88789238 0.7689769  0.59358289], critic loss: 28.070515910170258, actor loss: 0.8007986622212997
load ratio std: 0.11053487670792211, task latency mean: 20.64020842194764,complete ratio: [0.96460177 0.75394322 0.53179191], critic loss: 29.269595068483284, actor loss: 4.06732334637567
load ratio std: 0.11549621932355698, task latency mean: 18.899649890462804,complete ratio: [0.92944039 0.8466899  0.53110048], critic loss: 28.032111572796463, actor loss: 3.068520167198085
load ratio std: 0.08476595970873489, task latency mean: 18.83954424990554,complete ratio: [0.92289157 0.86363636 0.46486486], critic loss: 25.0324806943555, actor loss: 2.28699050702631
load ratio std: 0.07756033238197714, task latency mean: 18.061244031992544,complete ratio: [0.95955056 0.83333333 0.54022989], critic loss: 24.022879812408053, actor loss: 0.08650510790633845
load ratio std: 0.07695150691732118, task latency mean: 18.63567858321706,complete ratio: [0.97482838 0.78929766 0.50753769], critic loss: 25.346825259470712, actor loss: -0.3948879600215093
load ratio std: 0.15550290843107484, task latency mean: 19.369680649354635,complete ratio: [0.93617021 0.79929577 0.4952381 ], critic loss: 25.229581648357176, actor loss: 0.13593446815492422
load ratio std: 0.156801219412865, task latency mean: 19.39867223332234,complete ratio: [0.96330275 0.81443299 0.50980392], critic loss: 25.64399026773733, actor loss: 1.495974830416078
load ratio std: 0.11523176165294685, task latency mean: 18.4862852996678,complete ratio: [0.93285372 0.8705036  0.5828877 ], critic loss: 26.899494054922105, actor loss: 1.035904934906359
load ratio std: 0.08616126876523775, task latency mean: 19.122982257417217,complete ratio: [0.91571754 0.86245353 0.48543689], critic loss: 26.46714295668075, actor loss: 0.6110524397289595
load ratio std: 0.07194245500770083, task latency mean: 20.914375118991792,complete ratio: [0.91397849 0.75159236 0.47368421], critic loss: 27.457759046336683, actor loss: 1.670316778787606
load ratio std: 0.1107713009997135, task latency mean: 17.72656269567775,complete ratio: [0.93697479 0.87755102 0.53846154], critic loss: 28.072215401489046, actor loss: 1.3721295186115914
load ratio std: 0.08231579887301964, task latency mean: 20.240768902400966,complete ratio: [0.96116505 0.72635135 0.51196172], critic loss: 26.641753885216296, actor loss: 2.602706232155024
load ratio std: 0.2488367366025101, task latency mean: 18.60871406929381,complete ratio: [0.91743119 0.76579926 0.54      ], critic loss: 23.763108028172077, actor loss: 0.009157920760987315
load ratio std: 0.11326278286771854, task latency mean: 19.153982353136396,complete ratio: [0.96394231 0.78767123 0.43925234], critic loss: 24.532268577423054, actor loss: 1.8757378567822187
load ratio std: 0.08083176862194294, task latency mean: 19.858906503966107,complete ratio: [0.95168067 0.82014388 0.55675676], critic loss: 25.93580881458912, actor loss: 0.31495607316100205
load ratio std: 0.08529590778184723, task latency mean: 19.701038444454365,complete ratio: [0.91898148 0.87037037 0.57286432], critic loss: 27.225791718428678, actor loss: 1.8245573761921534
load ratio std: 0.08121774800601592, task latency mean: 18.909773931877382,complete ratio: [0.96375267 0.8390411  0.44198895], critic loss: 27.98938892683817, actor loss: 2.3962995499131274
load ratio std: 0.15697978703466386, task latency mean: 19.698816922103305,complete ratio: [0.97014925 0.76949153 0.44086022], critic loss: 26.561786657698768, actor loss: 1.6803592595763586
load ratio std: 0.15555333131062088, task latency mean: 19.47818156915501,complete ratio: [0.95764706 0.81       0.546875  ], critic loss: 25.65115550232489, actor loss: 1.7733981779275614
load ratio std: 0.0818047539343971, task latency mean: 20.290593379969245,complete ratio: [0.93288591 0.94244604 0.38990826], critic loss: 26.978093607321917, actor loss: 2.093074811717044
load ratio std: 0.07588564307880216, task latency mean: 20.3962484799905,complete ratio: [0.95560748 0.86046512 0.4529148 ], critic loss: 26.59812078800659, actor loss: 4.689339803095995
load ratio std: 0.11809528654614983, task latency mean: 20.294164940065464,complete ratio: [0.96938776 0.87142857 0.52659574], critic loss: 27.481732052411378, actor loss: 2.603690229355686
load ratio std: 0.11363954257329104, task latency mean: 25.195549908174108,complete ratio: [0.93018018 0.6525974  0.60504202], critic loss: 30.12933281304928, actor loss: 6.914906330838539
load ratio std: 0.5341546067797205, task latency mean: 17.74467661212529,complete ratio: [0.97742664 0.83399209 0.57948718], critic loss: 30.63659692391216, actor loss: 7.699655152508124
load ratio std: 0.07720807472527283, task latency mean: 19.32647236978938,complete ratio: [0.95110024 0.86219081 0.53225806], critic loss: 27.93277675490172, actor loss: 6.484574339950785
load ratio std: 0.08074012352446783, task latency mean: 20.560517726209184,complete ratio: [0.95501022 0.79513889 0.58426966], critic loss: 25.856543274982556, actor loss: 1.9633674997871524
load ratio std: 0.1186938092248048, task latency mean: 21.675777208732022,complete ratio: [0.93534483 0.75373134 0.55102041], critic loss: 26.52668333922349, actor loss: 3.37602140647261
load ratio std: 0.11474046056953643, task latency mean: 16.762480118184733,complete ratio: [0.97161572 0.81597222 0.48      ], critic loss: 27.06036274617235, actor loss: 2.405000683387534
load ratio std: 0.08158083181644234, task latency mean: 19.209159098056773,complete ratio: [0.92666667 0.84640523 0.4921466 ], critic loss: 25.64906191845713, actor loss: 0.7941501899783528
load ratio std: 0.078386898118121, task latency mean: 21.65500335293754,complete ratio: [0.93978495 0.80811808 0.43010753], critic loss: 24.186205289202327, actor loss: 0.6798108403481191
load ratio std: 0.08218837115692028, task latency mean: 19.275206816238704,complete ratio: [0.93995381 0.83536585 0.51871658], critic loss: 23.656643942114208, actor loss: 3.291215330579128
load ratio std: 0.08674935694009048, task latency mean: 20.989691776910785,complete ratio: [0.9527027  0.71636364 0.48387097], critic loss: 25.876756271100486, actor loss: 3.437336621843298
load ratio std: 0.08317156046431433, task latency mean: 21.5337413015319,complete ratio: [0.96347032 0.79810726 0.41203704], critic loss: 27.05796599391804, actor loss: 3.2361646579528185
load ratio std: 0.08174813699746392, task latency mean: 20.119033109131102,complete ratio: [0.94814815 0.77931034 0.49444444], critic loss: 28.97050464899858, actor loss: 5.19412244089102
load ratio std: 0.07917228926042919, task latency mean: 19.659916293552627,complete ratio: [0.9380531  0.79881657 0.49765258], critic loss: 27.50964550780037, actor loss: 3.763790744411556
load ratio std: 0.08214789117472707, task latency mean: 20.39687197014569,complete ratio: [0.98514851 0.91489362 0.47222222], critic loss: 28.34516561822398, actor loss: 3.019501900032801
load ratio std: 0.07951212258694534, task latency mean: 20.726652621184073,complete ratio: [0.92405063 0.87407407 0.41964286], critic loss: 28.75841878152958, actor loss: 5.57152422583623
load ratio std: 0.07864399180187906, task latency mean: 21.378343305154345,complete ratio: [0.91921397 0.79322034 0.55172414], critic loss: 27.973085434435244, actor loss: 4.045070016358893
load ratio std: 0.1154247868181139, task latency mean: 19.194211436474355,complete ratio: [0.96969697 0.86315789 0.53107345], critic loss: 27.667217529337385, actor loss: 4.241878539883636
load ratio std: 0.08125205067569513, task latency mean: 21.98858368695557,complete ratio: [0.91203704 0.910299   0.45714286], critic loss: 27.1618169590869, actor loss: 6.071891384978327
load ratio std: 0.08257944625938948, task latency mean: 17.842462567215527,complete ratio: [0.93849658 0.85472973 0.49704142], critic loss: 25.925132638446172, actor loss: 0.6706440052935628
load ratio std: 0.08147000979075739, task latency mean: 20.469235056380118,complete ratio: [0.93253012 0.85436893 0.47619048], critic loss: 24.893450778056597, actor loss: 1.3441718069882542
load ratio std: 0.11696845804824448, task latency mean: 21.20428015754366,complete ratio: [0.90669856 0.94909091 0.49107143], critic loss: 28.169743695796388, actor loss: 4.017484223322509
load ratio std: 0.08090320914543174, task latency mean: 20.331759148147555,complete ratio: [0.97149644 0.82200647 0.4974359 ], critic loss: 27.251546939878075, actor loss: 2.3769913070772897
load ratio std: 0.0815834179439833, task latency mean: 19.61910884455739,complete ratio: [0.93736018 0.82315113 0.49489796], critic loss: 27.50919588990403, actor loss: 2.7192892012713235
load ratio std: 0.07585024243169011, task latency mean: 21.526985653869303,complete ratio: [0.93626374 0.76845638 0.50697674], critic loss: 26.144001035688554, actor loss: 3.7294609185238796
load ratio std: 0.15552384592768737, task latency mean: 19.185453772691584,complete ratio: [0.96875    0.88636364 0.49756098], critic loss: 25.829736950878065, actor loss: 4.991042483638648
